total_episodes,episodes_with_ads,percentage_episodes_with_ads,total_sponsor_ads,total_ad_time,average_sponsor_length,average_ad_percentage_per_episode,avg_episode_ad_count,sponsor_time_map,sponsor_frequency_map,average_brand_repeat_rate,sorted_brands_by_frequency,sorted_brands_by_ad_time,clientId
5,5,100.0,37,1097.0,29.64864864864865,4.251798997933394,7.4,"{'wix.com': 8.0, 'skims.com': 7.0, 'betterhelp.com': 8.0, 'joinbilt.com': 2.0, 'cokeurl.com/simplypop': 4.0, 'joinbilt.com/ggge': 83.0, 'betterhelp.com/gge': 85.0, 'shopify.com/GGE': 12.0, 'zbiotics.com/gge': 6.0, 'quince.com/GGE': 14.0, 'nutrafol.com': 16.0, 'rocketmoney.com/gge': 3.0, 'vegamour.com/gge': 5.0, 'vegamour.com': 148.0, 'shopify.com': 85.0, 'rocketmoney.com': 69.0, 'quince.com': 142.0, 'zbiotics.com': 91.0, 'getpash.com': 96.0, 'article.com': 6.0, 'liquidiv.com': 8.0, 'helixsleep.com': 5.0, 'joinbilt.com/GGE': 4.0, 'cokeurl.com/simplyPOP': 6.0, 'hungryroot.com/gge': 10.0, 'joinbuilt.com': 67.0, 'hungryroot.com': 100.0, 'irestore.com': 5.0, 'oliveavejewelry.com': 2.0}","{'wix.com': 2, 'skims.com': 2, 'betterhelp.com': 2, 'joinbilt.com': 1, 'cokeurl.com/simplypop': 1, 'joinbilt.com/ggge': 1, 'betterhelp.com/gge': 1, 'shopify.com/GGE': 2, 'zbiotics.com/gge': 1, 'quince.com/GGE': 2, 'nutrafol.com': 2, 'rocketmoney.com/gge': 1, 'vegamour.com/gge': 1, 'vegamour.com': 1, 'shopify.com': 2, 'rocketmoney.com': 1, 'quince.com': 2, 'zbiotics.com': 1, 'getpash.com': 1, 'article.com': 1, 'liquidiv.com': 1, 'helixsleep.com': 1, 'joinbilt.com/GGE': 1, 'cokeurl.com/simplyPOP': 1, 'hungryroot.com/gge': 1, 'joinbuilt.com': 1, 'hungryroot.com': 1, 'irestore.com': 1, 'oliveavejewelry.com': 1}",1.2758620689655173,"['wix.com', 'skims.com', 'betterhelp.com', 'shopify.com/GGE', 'quince.com/GGE', 'nutrafol.com', 'shopify.com', 'quince.com', 'joinbilt.com', 'cokeurl.com/simplypop', 'joinbilt.com/ggge', 'betterhelp.com/gge', 'zbiotics.com/gge', 'rocketmoney.com/gge', 'vegamour.com/gge', 'vegamour.com', 'rocketmoney.com', 'zbiotics.com', 'getpash.com', 'article.com', 'liquidiv.com', 'helixsleep.com', 'joinbilt.com/GGE', 'cokeurl.com/simplyPOP', 'hungryroot.com/gge', 'joinbuilt.com', 'hungryroot.com', 'irestore.com', 'oliveavejewelry.com']","['vegamour.com', 'quince.com', 'hungryroot.com', 'getpash.com', 'zbiotics.com', 'betterhelp.com/gge', 'shopify.com', 'joinbilt.com/ggge', 'rocketmoney.com', 'joinbuilt.com', 'nutrafol.com', 'quince.com/GGE', 'shopify.com/GGE', 'hungryroot.com/gge', 'wix.com', 'betterhelp.com', 'liquidiv.com', 'skims.com', 'zbiotics.com/gge', 'article.com', 'cokeurl.com/simplyPOP', 'vegamour.com/gge', 'helixsleep.com', 'irestore.com', 'cokeurl.com/simplypop', 'joinbilt.com/GGE', 'rocketmoney.com/gge', 'joinbilt.com', 'oliveavejewelry.com']",girlsgottaeat
2,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],glamorouslygrounded
5,4,80.0,8,398.0,49.75,2.194187668407917,1.6,"{'ouraring.com': 16.0, 'drinkolipop.com': 4.0, 'goop.com': 24.0, 'beautycounter.com': 174.0, 'skims.com': 53.0, 'nfl.com': 96.0, 'fanatics.com': 31.0}","{'ouraring.com': 1, 'drinkolipop.com': 1, 'goop.com': 2, 'beautycounter.com': 1, 'skims.com': 1, 'nfl.com': 1, 'fanatics.com': 1}",1.1428571428571428,"['goop.com', 'ouraring.com', 'drinkolipop.com', 'beautycounter.com', 'skims.com', 'nfl.com', 'fanatics.com']","['beautycounter.com', 'nfl.com', 'skims.com', 'fanatics.com', 'goop.com', 'ouraring.com', 'drinkolipop.com']",goop
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],h3
5,2,40.0,6,129.0,21.5,0.9131664071283844,1.2,"{'minifirstaid.co.uk': 63.0, 'klira.skin': 21.0, 'laroche-posay.us': 12.0, 'cerave.com': 15.0, 'uriage.com': 4.0, 'aveeno.com': 14.0}","{'minifirstaid.co.uk': 1, 'klira.skin': 1, 'laroche-posay.us': 1, 'cerave.com': 1, 'uriage.com': 1, 'aveeno.com': 1}",1.0,"['minifirstaid.co.uk', 'klira.skin', 'laroche-posay.us', 'cerave.com', 'uriage.com', 'aveeno.com']","['minifirstaid.co.uk', 'klira.skin', 'cerave.com', 'aveeno.com', 'laroche-posay.us', 'uriage.com']",happymumhappybaby
5,1,20.0,1,41.0,41.0,0.14849692140528795,0.2,{'stardust.app': 41.0},{'stardust.app': 1},1.0,['stardust.app'],['stardust.app'],hellalatin
5,5,100.0,8,385.0,48.125,1.550039390837235,1.6,"{'heights.com': 108.0, 'highpfrmc.com/tide50': 73.0, 'highpfrmc.com/heights20': 90.0, 'drinkag1.com': 45.0, 'costplusdrugs.com': 69.0}","{'heights.com': 2, 'highpfrmc.com/tide50': 2, 'highpfrmc.com/heights20': 2, 'drinkag1.com': 1, 'costplusdrugs.com': 1}",1.6,"['heights.com', 'highpfrmc.com/tide50', 'highpfrmc.com/heights20', 'drinkag1.com', 'costplusdrugs.com']","['heights.com', 'highpfrmc.com/heights20', 'highpfrmc.com/tide50', 'costplusdrugs.com', 'drinkag1.com']",highperformance
5,5,100.0,43,1869.0,43.46511627906977,9.442279769009994,8.6,"{'mintmobile.com': 176.0, 'factormeals.com': 286.0, 'expressvpn.com': 115.0, 'thumbtack.com': 43.0, 'carvana.com': 73.0, 'dermalogica.com': 90.0, 'exclearning.com': 5.0, 'symbiotica.com': 20.0, 'homes.com': 143.0, 'angel.com': 28.0, 'k12.com': 73.0, 'bluehost.com': 54.0, 'dsw.com': 33.0, 'granger.com': 26.0, 'joinbuilt.com': 235.0, 'terraorigin.com': 31.0, 'clara.com': 13.0, 'exclarning.com': 48.0, 'joinfrs.com': 56.0, 'mintmobile.com/htds': 63.0, 'harrys.com/htdsspod': 41.0, 'kinsta.com/history': 64.0, 'factormeals.com/htds50': 65.0, 'odo.com': 43.0, 'joinfridays.com': 45.0}","{'mintmobile.com': 3, 'factormeals.com': 4, 'expressvpn.com': 2, 'thumbtack.com': 2, 'carvana.com': 3, 'dermalogica.com': 3, 'exclearning.com': 1, 'symbiotica.com': 1, 'homes.com': 5, 'angel.com': 1, 'k12.com': 1, 'bluehost.com': 2, 'dsw.com': 1, 'granger.com': 1, 'joinbuilt.com': 3, 'terraorigin.com': 1, 'clara.com': 1, 'exclarning.com': 1, 'joinfrs.com': 1, 'mintmobile.com/htds': 1, 'harrys.com/htdsspod': 1, 'kinsta.com/history': 1, 'factormeals.com/htds50': 1, 'odo.com': 1, 'joinfridays.com': 1}",1.72,"['homes.com', 'factormeals.com', 'mintmobile.com', 'carvana.com', 'dermalogica.com', 'joinbuilt.com', 'expressvpn.com', 'thumbtack.com', 'bluehost.com', 'exclearning.com', 'symbiotica.com', 'angel.com', 'k12.com', 'dsw.com', 'granger.com', 'terraorigin.com', 'clara.com', 'exclarning.com', 'joinfrs.com', 'mintmobile.com/htds', 'harrys.com/htdsspod', 'kinsta.com/history', 'factormeals.com/htds50', 'odo.com', 'joinfridays.com']","['factormeals.com', 'joinbuilt.com', 'mintmobile.com', 'homes.com', 'expressvpn.com', 'dermalogica.com', 'carvana.com', 'k12.com', 'factormeals.com/htds50', 'kinsta.com/history', 'mintmobile.com/htds', 'joinfrs.com', 'bluehost.com', 'exclarning.com', 'joinfridays.com', 'thumbtack.com', 'odo.com', 'harrys.com/htdsspod', 'dsw.com', 'terraorigin.com', 'angel.com', 'granger.com', 'symbiotica.com', 'clara.com', 'exclearning.com']",historythatdoesntsuck
5,4,80.0,4,74.0,18.5,0.3389464799475873,0.8,{'iambigcourt.com': 74.0},{'iambigcourt.com': 4},4.0,['iambigcourt.com'],['iambigcourt.com'],holdincourt
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],hollyburnsdreamhouse
5,1,20.0,1,74.0,74.0,0.5849802371541502,0.2,{'ubykotex.com': 74.0},{'ubykotex.com': 1},1.0,['ubykotex.com'],['ubykotex.com'],hollywoodraw
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],howibuiltthis
5,2,40.0,4,378.0,94.5,2.3949384264628155,0.8,"{'dove.com': 18.0, 'dove.com/y2k': 328.0, 'dove.com/wy2k': 28.0, 'arlalactofree.com': 4.0}","{'dove.com': 1, 'dove.com/y2k': 1, 'dove.com/wy2k': 1, 'arlalactofree.com': 1}",1.0,"['dove.com', 'dove.com/y2k', 'dove.com/wy2k', 'arlalactofree.com']","['dove.com/y2k', 'dove.com/wy2k', 'dove.com', 'arlalactofree.com']",howtofailwithelizabethday
5,2,40.0,11,869.0,79.0,1.9795040559981338,2.2,"{'davidprotein.com/huberman': 74.0, 'eightsleep.com/huberman': 83.0, 'eightsleep.com': 3.0, 'drinkag1.com': 180.0, 'roka.com': 100.0, 'functionhealth.com': 103.0, 'helixsleep.com/huberman': 66.0, 'betterhelp.com/huberman': 76.0, 'fromourplace.com': 94.0, 'drinklmnt.com': 90.0}","{'davidprotein.com/huberman': 1, 'eightsleep.com/huberman': 1, 'eightsleep.com': 1, 'drinkag1.com': 2, 'roka.com': 1, 'functionhealth.com': 1, 'helixsleep.com/huberman': 1, 'betterhelp.com/huberman': 1, 'fromourplace.com': 1, 'drinklmnt.com': 1}",1.1,"['drinkag1.com', 'davidprotein.com/huberman', 'eightsleep.com/huberman', 'eightsleep.com', 'roka.com', 'functionhealth.com', 'helixsleep.com/huberman', 'betterhelp.com/huberman', 'fromourplace.com', 'drinklmnt.com']","['drinkag1.com', 'functionhealth.com', 'roka.com', 'fromourplace.com', 'drinklmnt.com', 'eightsleep.com/huberman', 'betterhelp.com/huberman', 'davidprotein.com/huberman', 'helixsleep.com/huberman', 'eightsleep.com']",hubermanlab
5,1,20.0,9,37.0,4.111111111111111,0.3850156087408949,1.8,"{'expensify.com': 5.0, 'geico.com': 5.0, 'sharkninja.com': 5.0, 'msccruises.com': 5.0, 'easports.com': 5.0, 'iwc.com': 4.0, 'tommy.com': 2.0, 'mercedes-amg.com': 3.0, 'peakauto.com': 3.0}","{'expensify.com': 1, 'geico.com': 1, 'sharkninja.com': 1, 'msccruises.com': 1, 'easports.com': 1, 'iwc.com': 1, 'tommy.com': 1, 'mercedes-amg.com': 1, 'peakauto.com': 1}",1.0,"['expensify.com', 'geico.com', 'sharkninja.com', 'msccruises.com', 'easports.com', 'iwc.com', 'tommy.com', 'mercedes-amg.com', 'peakauto.com']","['expensify.com', 'geico.com', 'sharkninja.com', 'msccruises.com', 'easports.com', 'iwc.com', 'mercedes-amg.com', 'peakauto.com', 'tommy.com']",icantsleep
5,4,80.0,8,505.0,63.125,2.1116453250183844,1.6,"{'allio.capital': 60.0, 'context.ai': 67.0, 'skims.com': 62.0, 'https://capl.onelink.me/vFut/v6nymgjl': 66.0, 'butcherbox.com/impact': 65.0, 'https://alliofinance.com': 65.0, 'irestore.com': 65.0, 'shopify.com/impact': 55.0}","{'allio.capital': 1, 'context.ai': 1, 'skims.com': 1, 'https://capl.onelink.me/vFut/v6nymgjl': 1, 'butcherbox.com/impact': 1, 'https://alliofinance.com': 1, 'irestore.com': 1, 'shopify.com/impact': 1}",1.0,"['allio.capital', 'context.ai', 'skims.com', 'https://capl.onelink.me/vFut/v6nymgjl', 'butcherbox.com/impact', 'https://alliofinance.com', 'irestore.com', 'shopify.com/impact']","['context.ai', 'https://capl.onelink.me/vFut/v6nymgjl', 'butcherbox.com/impact', 'https://alliofinance.com', 'irestore.com', 'skims.com', 'allio.capital', 'shopify.com/impact']",impacttheory
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],jimmysjobsofthefuture
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],joelosteen
5,3,60.0,6,592.0,98.66666666666667,2.2827377038042544,1.2,"{'nike.com': 288.0, 'ketone.com': 170.0, 'design.com': 123.0, 'ouraring.com': 11.0}","{'nike.com': 1, 'ketone.com': 2, 'design.com': 2, 'ouraring.com': 1}",1.5,"['ketone.com', 'design.com', 'nike.com', 'ouraring.com']","['nike.com', 'ketone.com', 'design.com', 'ouraring.com']",jordanharbingershow
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],juliandoreypodcast
5,4,80.0,14,840.0,60.0,4.976043896707145,2.8,"{'airbnb.com': 65.0, 'dominos.com': 454.0, 'audible.com': 175.0, 'amazon.com/saks': 82.0, 'chipotle.com': 35.0, 'linkedin.com': 29.0}","{'airbnb.com': 4, 'dominos.com': 4, 'audible.com': 3, 'amazon.com/saks': 1, 'chipotle.com': 1, 'linkedin.com': 1}",2.3333333333333335,"['airbnb.com', 'dominos.com', 'audible.com', 'amazon.com/saks', 'chipotle.com', 'linkedin.com']","['dominos.com', 'audible.com', 'amazon.com/saks', 'airbnb.com', 'chipotle.com', 'linkedin.com']",keke
5,3,60.0,5,204.0,40.8,0.758714750369587,1.0,"{'paramountplus.com': 153.0, 'nhtsa.gov': 10.0, 'spreaker.com': 32.0, 'iheart.com': 9.0}","{'paramountplus.com': 1, 'nhtsa.gov': 2, 'spreaker.com': 1, 'iheart.com': 1}",1.25,"['nhtsa.gov', 'paramountplus.com', 'spreaker.com', 'iheart.com']","['paramountplus.com', 'spreaker.com', 'nhtsa.gov', 'iheart.com']",lasculturistas
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],lesinvestisseurs40
5,2,40.0,2,421.0,210.5,0.3869883894486651,0.4,"{'shopify.com': 413.0, 'lexfridman.com/sponsors': 8.0}","{'shopify.com': 1, 'lexfridman.com/sponsors': 1}",1.0,"['shopify.com', 'lexfridman.com/sponsors']","['shopify.com', 'lexfridman.com/sponsors']",lex
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],lexfridmanpodcast
4,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],lifewithedwardandavalon
5,1,20.0,1,58.0,58.0,0.3470975463794136,0.2,{'boss-inc.com': 58.0},{'boss-inc.com': 1},1.0,['boss-inc.com'],['boss-inc.com'],listeningtoamerica
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],loveislandthemorningafter
5,5,100.0,6,510.0,85.0,4.085964608798568,1.2,"{'bigpicturetrading.com': 498.0, 'bigpicturtrading.com': 12.0}","{'bigpicturetrading.com': 5, 'bigpicturtrading.com': 1}",3.0,"['bigpicturetrading.com', 'bigpicturtrading.com']","['bigpicturetrading.com', 'bigpicturtrading.com']",macrovoices
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],mamasconganas
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],marchofhistory
5,4,80.0,11,4140.0,376.3636363636364,17.35547427953977,2.2,"{'cozyearth.com': 938.0, 'markgroves.com/mightynetworks': 1528.0, 'headspace.com': 562.0, 'bit.ly/MARKIIN': 600.0, 'plunge.com': 8.0, 'sherpabreathandcold.com': 14.0, 'thecoldplunge.com': 490.0}","{'cozyearth.com': 3, 'markgroves.com/mightynetworks': 3, 'headspace.com': 1, 'bit.ly/MARKIIN': 1, 'plunge.com': 1, 'sherpabreathandcold.com': 1, 'thecoldplunge.com': 1}",1.5714285714285714,"['cozyearth.com', 'markgroves.com/mightynetworks', 'headspace.com', 'bit.ly/MARKIIN', 'plunge.com', 'sherpabreathandcold.com', 'thecoldplunge.com']","['markgroves.com/mightynetworks', 'cozyearth.com', 'bit.ly/MARKIIN', 'headspace.com', 'thecoldplunge.com', 'sherpabreathandcold.com', 'plunge.com']",markgroves
5,1,20.0,2,20.0,10.0,0.16570008285004142,0.4,"{'capitalone.com': 5.0, 'huggies.com': 15.0}","{'capitalone.com': 1, 'huggies.com': 1}",1.0,"['capitalone.com', 'huggies.com']","['huggies.com', 'capitalone.com']",mastersofscale
5,2,40.0,2,587.0,293.5,5.146953405017921,0.4,{'medicalmedium.com': 587.0},{'medicalmedium.com': 2},2.0,['medicalmedium.com'],['medicalmedium.com'],medicalmedium
5,4,80.0,6,189.0,31.5,2.709855879517212,1.2,"{'hydrogenhealth.net.au': 8.0, 'wildgracehealing.org': 11.0, 'osunsparkling.com': 15.0, 'melissaambrosini.com/doterra-path-to-wellness-and-path-to-freedom': 5.0, 'melissaambrosini.com/apollo': 108.0, 'melissaambrosini.com': 42.0}","{'hydrogenhealth.net.au': 1, 'wildgracehealing.org': 1, 'osunsparkling.com': 1, 'melissaambrosini.com/doterra-path-to-wellness-and-path-to-freedom': 1, 'melissaambrosini.com/apollo': 1, 'melissaambrosini.com': 1}",1.0,"['hydrogenhealth.net.au', 'wildgracehealing.org', 'osunsparkling.com', 'melissaambrosini.com/doterra-path-to-wellness-and-path-to-freedom', 'melissaambrosini.com/apollo', 'melissaambrosini.com']","['melissaambrosini.com/apollo', 'melissaambrosini.com', 'osunsparkling.com', 'wildgracehealing.org', 'hydrogenhealth.net.au', 'melissaambrosini.com/doterra-path-to-wellness-and-path-to-freedom']",melissaambrosinishow
1,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],mickunplugged
5,4,80.0,10,542.0,54.2,0.8874844392585415,2.0,"{'teamdog.shop': 126.0, 'hartlandstakco.com': 68.0, 'shopbeam.com': 73.0, 'heartlandsteakco.com': 70.0, 'shopmando.com': 85.0, 'bubsnaturals.com': 120.0}","{'teamdog.shop': 4, 'hartlandstakco.com': 1, 'shopbeam.com': 1, 'heartlandsteakco.com': 1, 'shopmando.com': 1, 'bubsnaturals.com': 2}",1.6666666666666667,"['teamdog.shop', 'bubsnaturals.com', 'hartlandstakco.com', 'shopbeam.com', 'heartlandsteakco.com', 'shopmando.com']","['teamdog.shop', 'bubsnaturals.com', 'shopmando.com', 'shopbeam.com', 'heartlandsteakco.com', 'hartlandstakco.com']",mikedrop
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],mikewardsousecoute
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],mission-daily
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],mobituaries
5,3,60.0,4,112.0,28.0,0.6857496650264019,0.8,"{'evansbrotherscoffee.com': 54.0, 'geausport.com': 46.0, 'goport.com': 12.0}","{'evansbrotherscoffee.com': 2, 'geausport.com': 1, 'goport.com': 1}",1.3333333333333333,"['evansbrotherscoffee.com', 'geausport.com', 'goport.com']","['evansbrotherscoffee.com', 'geausport.com', 'goport.com']",mondaymatchanalysis
5,1,20.0,1,12.0,12.0,0.06894570525711002,0.2,{'crescent-hotel.com': 12.0},{'crescent-hotel.com': 1},1.0,['crescent-hotel.com'],['crescent-hotel.com'],morbid
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],motleyfoolmoney
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],musicmatters
5,4,80.0,9,754.0,83.77777777777777,4.242972306013096,1.8,"{'clickhubspot.com': 68.0, 'buckmason.com': 89.0, 'agent.ai': 7.0, 'hubspot.com': 37.0, 'chief.so': 4.0, nan: 7.0, 'tonyschocolonely.com': 542.0}","{'clickhubspot.com': 2, 'buckmason.com': 1, 'agent.ai': 1, 'hubspot.com': 2, 'chief.so': 1, nan: 1, 'tonyschocolonely.com': 1}",1.2857142857142858,"['clickhubspot.com', 'hubspot.com', 'buckmason.com', 'agent.ai', 'chief.so', nan, 'tonyschocolonely.com']","['tonyschocolonely.com', 'buckmason.com', 'clickhubspot.com', 'hubspot.com', 'agent.ai', nan, 'chief.so']",myfirstmillion
5,5,100.0,10,511.0,51.1,5.165508568008206,2.0,"{'drphilgold.com': 216.0, 'shopbeam.com': 183.0, 'hometitlelock.com': 112.0}","{'drphilgold.com': 5, 'shopbeam.com': 3, 'hometitlelock.com': 2}",3.3333333333333335,"['drphilgold.com', 'shopbeam.com', 'hometitlelock.com']","['drphilgold.com', 'shopbeam.com', 'hometitlelock.com']",mysteryandmurderanalysis
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],nbadaily
5,5,100.0,39,2848.0,73.02564102564102,9.791924708888065,7.8,"{'generalmills.com': 30.0, 'audible.com': 411.0, 'jaegermeister.com': 4.0, 'zillow.com': 88.0, 'liquid-iv.com': 182.0, 'americanexpress.com': 163.0, 'americanexpress.com/withAmex': 182.0, 'allstate.com': 121.0, 'audible.com/newheights': 274.0, 'draftkings.com/newheights': 72.0, 'pplx.ai': 10.0, 'boarshead.com': 74.0, 'hellmanns.com/eatyourwords': 503.0, 'dkng.co/newheights': 126.0, 'chubbiesshorts.com': 12.0, 'kingsford.com': 148.0, 'dudeproducts.com': 7.0, 'draftkings.com': 72.0, 'pplx.ai/new-heights': 246.0, 'hellmanns.com': 59.0, 'amazon.com': 64.0}","{'generalmills.com': 2, 'audible.com': 3, 'jaegermeister.com': 1, 'zillow.com': 1, 'liquid-iv.com': 2, 'americanexpress.com': 3, 'americanexpress.com/withAmex': 3, 'allstate.com': 3, 'audible.com/newheights': 3, 'draftkings.com/newheights': 1, 'pplx.ai': 2, 'boarshead.com': 1, 'hellmanns.com/eatyourwords': 3, 'dkng.co/newheights': 2, 'chubbiesshorts.com': 1, 'kingsford.com': 2, 'dudeproducts.com': 1, 'draftkings.com': 1, 'pplx.ai/new-heights': 2, 'hellmanns.com': 1, 'amazon.com': 1}",1.8571428571428572,"['audible.com', 'americanexpress.com', 'americanexpress.com/withAmex', 'allstate.com', 'audible.com/newheights', 'hellmanns.com/eatyourwords', 'generalmills.com', 'liquid-iv.com', 'pplx.ai', 'dkng.co/newheights', 'kingsford.com', 'pplx.ai/new-heights', 'jaegermeister.com', 'zillow.com', 'draftkings.com/newheights', 'boarshead.com', 'chubbiesshorts.com', 'dudeproducts.com', 'draftkings.com', 'hellmanns.com', 'amazon.com']","['hellmanns.com/eatyourwords', 'audible.com', 'audible.com/newheights', 'pplx.ai/new-heights', 'liquid-iv.com', 'americanexpress.com/withAmex', 'americanexpress.com', 'kingsford.com', 'dkng.co/newheights', 'allstate.com', 'zillow.com', 'boarshead.com', 'draftkings.com/newheights', 'draftkings.com', 'amazon.com', 'hellmanns.com', 'generalmills.com', 'chubbiesshorts.com', 'pplx.ai', 'dudeproducts.com', 'jaegermeister.com']",newheightswith
2,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],newmindsetwhodis
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],newscast
5,4,80.0,8,654.0,81.75,3.9420243213894914,1.6,"{'unreal.com': 23.0, 'callawaygolf.com': 123.0, 'taylormadegolf.com': 106.0, 'cozyearth.com': 157.0, 'vortexoptics.com': 64.0, 'labgolf.com': 181.0}","{'unreal.com': 1, 'callawaygolf.com': 1, 'taylormadegolf.com': 1, 'cozyearth.com': 3, 'vortexoptics.com': 1, 'labgolf.com': 1}",1.3333333333333333,"['cozyearth.com', 'unreal.com', 'callawaygolf.com', 'taylormadegolf.com', 'vortexoptics.com', 'labgolf.com']","['labgolf.com', 'cozyearth.com', 'callawaygolf.com', 'taylormadegolf.com', 'vortexoptics.com', 'unreal.com']",noputtsgiven
1,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],notbasicblondeppodcast
4,4,100.0,6,141.0,23.5,1.2420952818483553,1.5,"{'visible.com': 8.0, 'change.org/closethegap': 57.0, 'toyota.com': 4.0, 'toyota.com/sienna': 66.0, 'dunkin.com': 6.0}","{'visible.com': 2, 'change.org/closethegap': 1, 'toyota.com': 1, 'toyota.com/sienna': 1, 'dunkin.com': 1}",1.2,"['visible.com', 'change.org/closethegap', 'toyota.com', 'toyota.com/sienna', 'dunkin.com']","['toyota.com/sienna', 'change.org/closethegap', 'visible.com', 'dunkin.com', 'toyota.com']",notgonnalie
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],nothingmuchhappens
5,1,20.0,2,156.0,78.0,1.1676646706586826,0.4,"{'timberridgepools.com': 40.0, 'javahouse.com': 116.0}","{'timberridgepools.com': 1, 'javahouse.com': 1}",1.0,"['timberridgepools.com', 'javahouse.com']","['javahouse.com', 'timberridgepools.com']",offtrackwithhinchandrossi
5,3,60.0,3,109.0,36.333333333333336,0.778904629717906,0.6,"{'dove.com': 39.0, 'chase.com': 12.0, 'pandora.net': 58.0}","{'dove.com': 1, 'chase.com': 1, 'pandora.net': 1}",1.0,"['dove.com', 'chase.com', 'pandora.net']","['pandora.net', 'dove.com', 'chase.com']",onpurpose
5,5,100.0,11,330.0,30.0,2.6977951181105175,2.2,"{'jumbocasino.com': 18.0, 'chumbacasino.com': 74.0, 'asu.edu': 26.0, 'asonline.asu.edu': 110.0, 'example.com': 58.0, 'smoothieking.com': 30.0, 'panasonic.com': 14.0}","{'jumbocasino.com': 1, 'chumbacasino.com': 3, 'asu.edu': 1, 'asonline.asu.edu': 3, 'example.com': 1, 'smoothieking.com': 1, 'panasonic.com': 1}",1.5714285714285714,"['chumbacasino.com', 'asonline.asu.edu', 'jumbocasino.com', 'asu.edu', 'example.com', 'smoothieking.com', 'panasonic.com']","['asonline.asu.edu', 'chumbacasino.com', 'example.com', 'smoothieking.com', 'asu.edu', 'jumbocasino.com', 'panasonic.com']",opieradio
5,1,20.0,3,274.0,91.33333333333333,1.7281614632608011,0.6,"{'totaldigitalsecurity.com': 258.0, 'lastpass.com': 3.0, '1password.com': 13.0}","{'totaldigitalsecurity.com': 1, 'lastpass.com': 1, '1password.com': 1}",1.0,"['totaldigitalsecurity.com', 'lastpass.com', '1password.com']","['totaldigitalsecurity.com', '1password.com', 'lastpass.com']",passionstruck
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],patgrayunleashed
5,4,80.0,5,160.0,32.0,1.2620983191811077,1.0,"{'tnt.com': 4.0, 'starbucks.com': 98.0, 'example.com': 11.0, 'sharkninja.com': 12.0, 'fnfclothing.com': 35.0}","{'tnt.com': 1, 'starbucks.com': 1, 'example.com': 1, 'sharkninja.com': 1, 'fnfclothing.com': 1}",1.0,"['tnt.com', 'starbucks.com', 'example.com', 'sharkninja.com', 'fnfclothing.com']","['starbucks.com', 'fnfclothing.com', 'sharkninja.com', 'example.com', 'tnt.com']",petercrouchpod
5,3,60.0,4,289.0,72.25,2.132785695376086,0.8,"{'peopleready.com': 121.0, 'ajg.com': 12.0, 'plp.com': 33.0, 'athleticgreens.com': 123.0}","{'peopleready.com': 1, 'ajg.com': 1, 'plp.com': 1, 'athleticgreens.com': 1}",1.0,"['peopleready.com', 'ajg.com', 'plp.com', 'athleticgreens.com']","['athleticgreens.com', 'peopleready.com', 'plp.com', 'ajg.com']",pitlaneparley
5,3,60.0,5,229.0,45.8,1.1831719700961318,1.0,"{'mintmobile.com': 61.0, 'upwork.com': 59.0, 'quickbooks.intuit.com': 104.0, 'nymag.com': 5.0}","{'mintmobile.com': 1, 'upwork.com': 1, 'quickbooks.intuit.com': 2, 'nymag.com': 1}",1.25,"['quickbooks.intuit.com', 'mintmobile.com', 'upwork.com', 'nymag.com']","['quickbooks.intuit.com', 'mintmobile.com', 'upwork.com', 'nymag.com']",pivot
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],planetmoney
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],psiloveyouxoxo
